problem,case,seed,source_count,cleared_count,all_cleared,single_source_average_clear_time_s,per_case_clear_time_s,program_runtime_s,measure_count,status,error,move_time_s,switch_time_s,measure_time_s,clear_action_time_s
Q3,201,2026091400,14,14,True,265.6247769009186,3718.746876612861,2.2255278149998503,130,complete,,2852.7468766128613,119.0,650.0,97.0
Q3,202,2026091401,10,10,True,254.5698079620894,2545.698079620894,1.246716455000069,122,complete,,1750.698079620894,114.0,610.0,71.0
Q3,203,2026091402,14,14,True,224.2082842674446,3138.9159797442244,1.2762707399999726,108,complete,,2405.9159797442235,102.0,540.0,91.0
Q3,204,2026091403,13,13,True,293.9531094922379,3821.3904233990925,1.9862809790001847,131,complete,,2957.3904233990943,123.0,655.0,86.0
Q3,205,2026091404,14,14,True,239.91055566122276,3358.7477792571185,0.9757379079999282,128,complete,,2510.74777925712,120.0,640.0,88.0
Q3,206,2026091405,10,10,True,326.6164266539295,3266.164266539295,1.3279166879999593,137,complete,,2392.1642665392956,130.0,685.0,59.0
Q3,207,2026091406,13,13,True,266.2206067486498,3460.8678877324473,1.9248808670001836,127,complete,,2628.8678877324487,120.0,635.0,77.0
Q3,208,2026091407,15,15,True,241.99456744735133,3629.9185117102697,2.3956299170001785,124,complete,,2782.91851171027,110.0,620.0,117.0
Q3,209,2026091408,14,14,True,231.0707489679212,3234.9904855508967,1.1430550869999934,118,complete,,2437.9904855508967,107.0,590.0,100.0
Q3,210,2026091409,12,12,True,256.90314064104354,3082.8376876925226,2.503094580999914,119,complete,,2285.837687692523,112.0,595.0,90.0
Q3,211,2026091410,13,13,True,274.63352546385164,3570.2358310300715,2.4114462049999474,125,complete,,2740.2358310300715,116.0,625.0,89.0
Q3,212,2026091411,13,13,True,263.98402363487037,3431.7923072533144,2.0426917650001997,130,complete,,2572.7923072533163,123.0,650.0,86.0
Q3,213,2026091412,16,16,True,226.9181414698648,3630.6902635178367,2.0167298290000417,117,complete,,2847.6902635178385,112.0,585.0,86.0
Q3,214,2026091413,11,11,True,314.5641784381962,3460.205962820158,0.9992169990000548,130,complete,,2619.205962820158,121.0,650.0,70.0
Q3,215,2026091414,15,15,True,237.54072550788078,3563.1108826182117,3.3420174360001056,128,complete,,2682.1108826182126,115.0,640.0,126.0
Q3,216,2026091415,12,12,True,250.6849725123519,3008.2196701482226,2.9367491139998947,125,complete,,2187.2196701482217,112.0,625.0,84.0
Q3,217,2026091416,10,10,True,326.59654323226886,3265.9654323226887,1.1445619390001411,132,complete,,2415.9654323226887,125.0,660.0,65.0
Q3,218,2026091417,14,14,True,228.9568768710475,3205.396276194665,1.569136528000172,119,complete,,2407.3962761946646,109.0,595.0,94.0
Q3,219,2026091418,11,11,True,300.9262854648545,3310.1891401133994,1.7505292270000155,130,complete,,2464.1891401134008,123.0,650.0,73.0
Q3,220,2026091419,16,16,True,230.75147670306208,3692.0236272489933,2.6335713910000322,117,complete,,2889.0236272489933,111.0,585.0,107.0
Q3,221,2026091420,13,13,True,271.0813705970957,3524.057817762244,2.0359483660001843,121,complete,,2731.0578177622447,111.0,605.0,77.0
Q3,222,2026091421,10,10,True,325.90833935272263,3259.0833935272262,2.0250126810001348,132,complete,,2397.0833935272267,125.0,660.0,77.0
Q3,223,2026091422,12,12,True,276.57383552205084,3318.8860262646103,0.7550904559998344,120,complete,,2538.8860262646103,114.0,600.0,66.0
Q3,224,2026091423,14,14,True,240.25805823564036,3363.612815298965,1.4605103090000284,119,complete,,2557.612815298965,111.0,595.0,100.0
Q3,225,2026091424,13,13,True,249.1867419611499,3239.4276454949486,0.9812663229999998,124,complete,,2411.4276454949486,119.0,620.0,89.0
Q3,226,2026091425,13,13,True,293.33486268710396,3813.353214932352,2.4094324070001676,130,complete,,2951.3532149323505,117.0,650.0,95.0
Q3,227,2026091426,10,10,True,308.6510381805471,3086.5103818054713,1.644118877999972,131,complete,,2237.5103818054713,123.0,655.0,71.0
Q3,228,2026091427,14,14,True,253.4166137047702,3547.832591866783,2.717256425999949,121,complete,,2716.832591866785,114.0,605.0,112.0
Q3,229,2026091428,11,11,True,264.85397376348294,2913.3937113983125,1.428509694000013,122,complete,,2112.3937113983134,115.0,610.0,76.0
Q3,230,2026091429,13,13,True,260.8962637979042,3391.6514293727546,2.0938844919999156,141,complete,,2462.6514293727546,135.0,705.0,89.0
Q3,231,2026091430,11,11,True,266.38043857457006,2930.1848243202708,0.9610507859999871,115,complete,,2155.1848243202703,109.0,575.0,91.0
Q3,232,2026091431,11,11,True,292.8680585046622,3221.5486435512844,1.4649627090000195,128,complete,,2393.548643551285,121.0,640.0,67.0
Q3,233,2026091432,13,13,True,240.42261521765218,3125.4939978294783,1.056346025999801,129,complete,,2286.4939978294797,120.0,645.0,74.0
Q3,234,2026091433,12,12,True,283.9623621080057,3407.5483452960684,1.2443433989999448,128,complete,,2557.548345296068,120.0,640.0,90.0
Q3,235,2026091434,15,15,True,199.88117028838786,2998.217554325818,1.9528066919999674,103,complete,,2290.217554325817,97.0,515.0,96.0
Q3,236,2026091435,12,12,True,229.48163144386152,2753.7795773263383,1.7308486960000664,122,complete,,1945.7795773263388,117.0,610.0,81.0
Q3,237,2026091436,10,10,True,315.6953548525729,3156.953548525729,0.9522151249998387,130,complete,,2321.9535485257293,120.0,650.0,65.0
Q3,238,2026091437,15,15,True,213.64515853424123,3204.6773780136186,1.7162386960001186,104,complete,,2499.6773780136186,95.0,520.0,90.0
Q3,239,2026091438,16,16,True,232.9013396772771,3726.4214348364335,2.8678747280000607,117,complete,,2928.421434836434,103.0,585.0,110.0
Q3,240,2026091439,14,14,True,232.79332549701556,3259.106556958218,1.4477325430000292,109,complete,,2525.1065569582183,104.0,545.0,85.0
Q3,241,2026091440,10,10,True,307.83698105699693,3078.369810569969,0.6951011009998638,128,complete,,2262.369810569969,120.0,640.0,56.0
Q3,242,2026091441,11,11,True,350.9381286844202,3860.319415528622,1.4055192530001932,132,complete,,2982.319415528623,124.0,660.0,94.0
Q3,243,2026091442,12,12,True,275.5960124324744,3307.1521491896933,1.9740462990000651,135,complete,,2429.152149189694,125.0,675.0,78.0
Q3,244,2026091443,14,14,True,222.09310211965817,3109.3034296752144,1.1165309799998795,103,complete,,2402.3034296752144,98.0,515.0,94.0
Q3,245,2026091444,11,11,True,289.8977682805375,3188.8754510859126,2.2319825090000904,134,complete,,2319.8754510859135,123.0,670.0,76.0
Q3,246,2026091445,15,15,True,224.37592202090508,3365.6388303135764,3.2061187330000394,109,complete,,2593.6388303135764,104.0,545.0,123.0
Q3,247,2026091446,15,15,True,255.3089465141709,3829.6341977125635,2.8417614350000804,106,complete,,3095.6341977125635,96.0,530.0,108.0
Q3,248,2026091447,15,15,True,209.34226938848116,3140.134040827217,1.5766643420001856,108,complete,,2410.1340408272167,100.0,540.0,90.0
Q3,249,2026091448,14,14,True,267.31099766985915,3742.353967378028,1.34950048099995,119,complete,,2937.3539673780283,110.0,595.0,100.0
Q3,250,2026091449,16,16,True,246.94399075049895,3951.1038520079833,1.0341726300000573,108,complete,,3214.103852007984,99.0,540.0,98.0
Q3,251,2026091450,12,12,True,293.89412735844115,3526.729528301294,3.0811259289998816,138,complete,,2632.7295283012927,129.0,690.0,75.0
Q3,252,2026091451,13,13,True,249.74269777415364,3246.655071063997,2.546079284999905,124,complete,,2412.6550710639967,116.0,620.0,98.0
Q3,253,2026091452,12,12,True,258.3959316557733,3100.75117986928,1.074844308000138,112,complete,,2369.7511798692794,105.0,560.0,66.0
Q3,254,2026091453,16,16,True,236.73550869678087,3787.768139148494,1.5910706810000192,113,complete,,3001.768139148495,105.0,565.0,116.0
Q3,255,2026091454,11,11,True,316.12833831155734,3477.4117214271305,1.9854428379999263,140,complete,,2576.4117214271296,131.0,700.0,70.0
Q3,256,2026091455,15,15,True,248.47672308743478,3727.1508463115215,2.4033934090000457,117,complete,,2946.1508463115233,109.0,585.0,87.0
Q3,257,2026091456,16,16,True,232.0865691323564,3713.3851061177024,2.8796633099998417,107,complete,,2950.385106117702,94.0,535.0,134.0
Q3,258,2026091457,15,15,True,250.91612035117257,3763.7418052675885,2.9816203679999944,124,complete,,2924.7418052675903,114.0,620.0,105.0
Q3,259,2026091458,11,11,True,286.65353400097223,3153.1888740106947,2.6108074390001548,129,complete,,2318.188874010694,123.0,645.0,67.0
Q3,260,2026091459,13,13,True,283.8432234610711,3689.9619049939242,1.3590043359999981,129,complete,,2841.961904993925,117.0,645.0,86.0
Q3,261,2026091460,14,14,True,212.37671196181415,2973.273967465398,1.498747190000131,103,complete,,2283.2739674653976,96.0,515.0,79.0
Q3,262,2026091461,10,10,True,316.08015713764405,3160.8015713764407,1.824568513000031,135,complete,,2270.8015713764407,129.0,675.0,86.0
Q3,263,2026091462,14,14,True,240.98656260135598,3373.811876418984,2.047865903999991,108,complete,,2640.8118764189835,99.0,540.0,94.0
Q3,264,2026091463,13,13,True,272.1683378017173,3538.188391422325,2.3153920320000907,119,complete,,2734.1883914223245,111.0,595.0,98.0
Q3,265,2026091464,10,10,True,326.2813591969412,3262.813591969412,1.2297278109999752,142,complete,,2344.8135919694114,134.0,710.0,74.0
Q3,266,2026091465,10,10,True,283.4949203177154,2834.9492031771542,1.3736638480002057,133,complete,,1964.9492031771545,122.0,665.0,83.0
Q3,267,2026091466,11,11,True,251.68029791281262,2768.483277040939,1.276437169000019,119,complete,,1996.483277040939,113.0,595.0,64.0
Q3,268,2026091467,15,15,True,229.97171187481553,3449.575678122233,2.5414309980001235,118,complete,,2643.5756781222326,108.0,590.0,108.0
Q3,269,2026091468,10,10,True,298.64708543728545,2986.4708543728543,1.2324243499999739,153,complete,,2020.4708543728539,145.0,765.0,56.0
Q3,270,2026091469,10,10,True,349.32694006892393,3493.2694006892393,1.182705513999963,138,complete,,2595.26940068924,128.0,690.0,80.0
Q3,271,2026091470,11,11,True,302.0441062714082,3322.4851689854904,1.4610366389999854,124,complete,,2515.4851689854904,117.0,620.0,70.0
Q3,272,2026091471,16,16,True,220.12700740885091,3522.0321185416146,2.425296331000027,108,complete,,2754.0321185416155,100.0,540.0,128.0
Q3,273,2026091472,13,13,True,293.0595715265812,3809.774429845555,1.206097389999968,123,complete,,2976.774429845555,114.0,615.0,104.0
Q3,274,2026091473,16,16,True,190.6647431176915,3050.635889883064,1.8333916679998765,95,complete,,2375.635889883063,90.0,475.0,110.0
Q3,275,2026091474,14,14,True,234.09617526209828,3277.346453669376,2.0120039480000287,121,complete,,2467.3464536693755,114.0,605.0,91.0
Q3,276,2026091475,13,13,True,272.3872502041799,3541.0342526543386,2.756238878999966,133,complete,,2649.0342526543377,126.0,665.0,101.0
Q3,277,2026091476,14,14,True,266.784430174788,3734.982022447032,1.0306362630001331,128,complete,,2876.9820224470304,121.0,640.0,97.0
Q3,278,2026091477,10,10,True,330.0235029317523,3300.235029317523,1.8312924899998961,133,complete,,2427.2350293175245,125.0,665.0,83.0
Q3,279,2026091478,14,14,True,227.7104812507421,3187.9467375103895,1.2652592519998507,117,complete,,2398.94673751039,107.0,585.0,97.0
Q3,280,2026091479,10,10,True,261.96700341964333,2619.6700341964333,1.717842401000098,120,complete,,1846.6700341964338,111.0,600.0,62.0
Q3,281,2026091480,15,15,True,251.74385875916076,3776.157881387411,2.682847989000038,116,complete,,2972.1578813874103,98.0,580.0,126.0
Q3,282,2026091481,12,12,True,294.88048722958007,3538.565846754961,2.1686321510001108,135,complete,,2645.565846754962,125.0,675.0,93.0
Q3,283,2026091482,13,13,True,283.96699233445054,3691.570900347857,2.311002298999938,129,complete,,2834.570900347859,117.0,645.0,95.0
Q3,284,2026091483,10,10,True,318.0771240454056,3180.7712404540557,2.219139516000041,134,complete,,2316.7712404540557,123.0,670.0,71.0
Q3,285,2026091484,12,12,True,274.9358934385692,3299.2307212628307,1.1637878229998933,126,complete,,2455.2307212628307,118.0,630.0,96.0
Q3,286,2026091485,16,16,True,227.7489707136522,3643.983531418435,1.8776200489999155,108,complete,,2916.9835314184343,98.0,540.0,89.0
Q3,287,2026091486,12,12,True,258.0125617922037,3096.150741506445,1.5138825080000515,118,complete,,2331.1507415064457,106.0,590.0,69.0
Q3,288,2026091487,11,11,True,293.20854573997804,3225.2940031397584,1.3320454839999911,133,complete,,2342.2940031397575,124.0,665.0,94.0
Q3,289,2026091488,12,12,True,254.33022282951788,3051.9626739542146,1.6201308339998377,116,complete,,2277.9626739542155,110.0,580.0,84.0
Q3,290,2026091489,16,16,True,214.362225725421,3429.795611606736,1.9583052240000143,107,complete,,2697.7956116067367,99.0,535.0,98.0
Q3,291,2026091490,15,15,True,231.53815776751935,3473.0723665127903,1.3135015400000611,115,complete,,2688.0723665127907,105.0,575.0,105.0
Q3,292,2026091491,15,15,True,215.67751363546697,3235.1627045320047,2.3019970200000444,110,complete,,2486.162704532004,100.0,550.0,99.0
Q3,293,2026091492,13,13,True,248.80845391501273,3234.5099008951656,1.7636579800000618,122,complete,,2424.5099008951647,114.0,610.0,86.0
Q3,294,2026091493,15,15,True,205.15905152942406,3077.3857729413608,1.604930351999883,117,complete,,2273.385772941362,108.0,585.0,111.0
Q3,295,2026091494,11,11,True,309.4400208681601,3403.8402295497613,1.3396385240000654,122,complete,,2610.8402295497613,113.0,610.0,70.0
Q3,296,2026091495,15,15,True,237.73188049893062,3565.9782074839595,2.5736805479998566,117,complete,,2751.9782074839586,109.0,585.0,120.0
Q3,297,2026091496,10,10,True,331.623004530688,3316.2300453068797,1.8226169329998356,141,complete,,2395.2300453068806,136.0,705.0,80.0
Q3,298,2026091497,15,15,True,238.97792899068494,3584.668934860274,1.1982918250000694,111,complete,,2831.668934860275,102.0,555.0,96.0
Q3,299,2026091498,15,15,True,228.12188644756978,3421.8282967135465,1.655781928000124,106,complete,,2679.8282967135465,98.0,530.0,114.0
Q3,300,2026091499,13,13,True,258.5381680056543,3360.9961840735064,1.603082011999959,128,complete,,2511.996184073507,117.0,640.0,92.0
